"t","x","y","z"
8.346702000E0,8.096812592E0,5.757028198E-1,2.639610901E0
8.356779000E0,7.902366943E0,-5.230123901E-1,2.564467163E0
8.366855000E0,7.662864990E0,-1.769769745E0,2.715503082E0
8.376931000E0,8.005652161E0,-2.885399780E0,3.170257416E0
8.387008000E0,8.405171356E0,-3.535048828E0,2.934946747E0
8.397084000E0,8.525371399E0,-3.861519928E0,2.588117981E0
8.407160000E0,8.403225403E0,-4.068689117E0,2.281705170E0
8.417237000E0,7.982300720E0,-3.870351563E0,2.340832214E0
8.427313000E0,7.434739380E0,-3.485352173E0,2.642305298E0
8.437389000E0,6.767726440E0,-2.980003052E0,2.904709625E0
8.447466000E0,6.136788483E0,-2.476300507E0,3.031945038E0
8.457542000E0,5.892496490E0,-2.098935242E0,3.020868073E0
8.467618000E0,5.928870850E0,-1.936972046E0,2.960693207E0
8.477694000E0,6.143823853E0,-1.883233795E0,3.052452393E0
8.487771000E0,6.539002075E0,-1.881736908E0,3.169658661E0
8.497847000E0,7.021299133E0,-1.758992157E0,3.420986023E0
8.507923000E0,7.428751831E0,-1.549877014E0,3.674409027E0
8.518000000E0,7.732470245E0,-1.503323822E0,3.661835175E0
8.528076000E0,7.940986633E0,-1.708696747E0,3.616928558E0
8.538152000E0,8.007897491E0,-1.976040802E0,3.680097198E0
8.548229000E0,7.970774689E0,-2.225571899E0,3.713028717E0
8.558305000E0,7.890691223E0,-2.525099030E0,3.622616730E0
8.568381000E0,7.849975891E0,-2.702330475E0,3.832929382E0
8.578458000E0,7.962691498E0,-2.746937714E0,4.366869049E0
8.588534000E0,8.238268433E0,-2.577639771E0,4.811444550E0
8.598610000E0,8.638386383E0,-2.309247894E0,4.852459259E0
8.608687000E0,9.030720520E0,-2.147733765E0,4.703968048E0
8.618763000E0,9.234297180E0,-2.131268005E0,4.707859955E0
8.628839000E0,9.178163910E0,-1.962269440E0,5.010081482E0
8.638916000E0,8.906029816E0,-1.342857513E0,5.496719513E0
8.648992000E0,8.813073120E0,-6.536906433E-1,5.921685791E0
8.659068000E0,8.834179230E0,-1.930984497E-1,6.024372253E0
8.669145000E0,8.805289307E0,1.939965820E-1,6.302344208E0
8.679221000E0,8.931925964E0,6.002517700E-1,6.503226471E0
8.689297000E0,9.799222412E0,7.479945374E-1,6.283633118E0
8.699374000E0,1.143876297E1,1.149609375E0,5.947282562E0
8.709450000E0,1.409843216E1,1.082249451E0,4.333039398E0
8.719526000E0,1.684641769E1,6.301895142E-1,2.686912537E0
8.729603000E0,1.882964355E1,-7.634124756E-1,9.988728333E-1
8.739679000E0,1.944935486E1,-3.413950653E0,8.449928284E-1
8.749755000E0,1.796504150E1,-5.640570374E0,1.745370483E0
8.759831000E0,1.500015701E1,-4.919819183E0,1.812281342E0
8.769908000E0,1.239991425E1,-3.251239014E0,2.218386841E0
8.779984000E0,9.996661835E0,-2.156864777E0,1.646875305E0
8.790060000E0,8.048762512E0,-1.247655487E0,4.343966675E-1
8.800137000E0,6.669530640E0,-4.073030090E-1,-2.983296204E-1
8.810213000E0,5.585185547E0,1.457968140E-1,-2.540217590E-1
8.820289000E0,4.429139557E0,2.179467773E-1,7.872129822E-1
8.830366000E0,3.184178467E0,-4.456233215E-1,2.687810669E0
8.840442000E0,2.584076385E0,-1.951192474E0,4.296066284E0
8.850517875E0,3.346590729E0,-3.536845093E0,4.650978241E0
8.860594875E0,5.580994263E0,-4.401746521E0,4.040248260E0
8.870670875E0,8.195457458E0,-4.394561462E0,3.067570953E0
8.880746875E0,1.027583130E1,-3.477568359E0,2.810256042E0
8.890823875E0,1.176792847E1,-2.574795685E0,3.317700806E0
8.900899875E0,1.205308548E1,-1.338217163E0,3.760180664E0
8.910975875E0,1.137125336E1,5.017565918E-1,4.081113281E0
8.921052875E0,1.076381653E1,1.999541931E0,3.906875610E0
8.931128875E0,1.014904495E1,2.849773865E0,3.409310303E0
8.941204875E0,9.290879517E0,3.254981232E0,2.975811768E0
8.951281875E0,8.320148163E0,3.314407654E0,2.771636353E0
8.961357875E0,7.349865875E0,3.090922394E0,2.685116272E0
8.971433875E0,6.507268066E0,2.659220123E0,2.716850281E0
8.981510875E0,6.201454010E0,2.273771667E0,2.686613159E0
8.991586875E0,6.356232147E0,1.727258148E0,2.519859924E0
9.001662875E0,6.752158813E0,1.131047974E0,2.531385956E0
9.011739875E0,7.220385132E0,6.539900208E-1,2.837499390E0
9.021815875E0,7.999365234E0,1.796264648E-1,3.046764221E0
9.031891875E0,8.694519653E0,6.735992432E-2,3.012934570E0
9.041968875E0,9.179511108E0,1.496887207E-4,3.020868073E0
9.052044875E0,9.447004852E0,2.619552612E-2,3.134781189E0
9.062120875E0,9.382489014E0,1.291813660E-1,3.189417572E0
9.072197875E0,8.967851257E0,4.222718811E-1,3.285817108E0
9.082273875E0,8.421487427E0,7.926017761E-1,3.319048004E0
9.092349875E0,7.988288269E0,1.127754822E0,3.281925201E0
9.102425875E0,7.680677948E0,1.171463928E0,3.473227386E0
9.112502875E0,7.455396423E0,6.719526672E-1,3.847000122E0
9.122578875E0,7.395221558E0,5.837860107E-2,4.067641296E0
9.132654875E0,7.582033081E0,-3.800596619E-1,4.026476898E0
9.142731875E0,7.912396088E0,-6.976991272E-1,3.673810272E0
9.152807875E0,8.240663452E0,-5.686674500E-1,3.389850769E0
9.162883875E0,8.523724823E0,-2.354603577E-1,3.299887848E0
9.172960875E0,8.516240387E0,-2.393522644E-1,3.434308319E0
9.183036875E0,8.208929443E0,-7.286846924E-1,3.801494751E0
9.193112875E0,7.629484406E0,-1.524729309E0,4.247417450E0
9.203189875E0,6.965016174E0,-2.405946808E0,4.358935547E0
9.213265875E0,7.289092255E0,-3.139720917E0,3.162473602E0
9.223341875E0,9.220076752E0,-2.994373169E0,1.506766663E0
9.233418875E0,1.149684219E1,-2.606380005E0,9.101074219E-2
9.243494875E0,1.410382095E1,-3.129991150E0,-2.108964386E0
9.253570875E0,1.670930283E1,-3.492986298E0,1.576671295E0
9.263647875E0,1.848745514E1,-1.048270111E0,6.351741486E0
9.273723875E0,1.644510223E1,1.749262390E0,1.864073639E0
9.283799875E0,1.445020065E1,1.759740601E0,7.592211914E-1
9.293876875E0,1.325613373E1,-2.918930054E-1,2.568957825E0
9.303952875E0,1.125614273E1,-1.563798065E0,2.956801300E0
9.314028875E0,9.285640411E0,-2.490371246E0,2.397564240E0
9.324105875E0,7.655979309E0,-3.206033020E0,1.623224487E0
9.334181875E0,6.364165649E0,-3.227887573E0,5.066963196E-1
9.344257875E0,5.325625305E0,-2.777474213E0,-1.266366577E-1
9.354334875E0,4.603077850E0,-2.123184814E0,3.784130859E-1
9.364410875E0,4.928351440E0,-9.345066833E-1,1.319356384E0
9.374486875E0,6.918612671E0,4.921765137E-1,2.027384033E0
9.384563875E0,9.170080719E0,1.310075684E0,1.943109283E0
9.394639875E0,1.108070755E1,1.887724457E0,1.875000916E0
9.404715875E0,1.260932877E1,2.262694702E0,1.851200409E0
9.414792875E0,1.329535217E1,2.174677734E0,1.757195892E0
9.424868875E0,1.293430298E1,1.104253693E0,2.025587769E0
9.434944875E0,1.173918823E1,3.465293884E-1,2.207758942E0
9.445020875E0,1.045336212E1,3.197351074E-1,1.666484528E0
9.455097875E0,9.407786407E0,5.972579956E-1,1.194366302E0
9.465173875E0,8.597221985E0,8.866062927E-1,9.550140381E-1
9.475249875E0,7.967032471E0,1.085542603E0,9.979747009E-1
9.485326875E0,7.576793976E0,1.234482880E0,1.292562103E0
9.495402875E0,7.665260010E0,1.350192261E0,1.605561218E0
9.505478875E0,8.401578827E0,1.299747162E0,1.899849243E0
9.515555875E0,9.272767181E0,1.206042023E0,2.213297424E0
9.525631875E0,1.006491989E1,1.034947815E0,2.478695526E0
9.535707875E0,1.060559555E1,6.628216553E-1,2.529140625E0
9.545784875E0,1.083866089E1,2.207908630E-1,2.525248718E0
9.555860875E0,1.085497696E1,-1.977388000E-1,2.542163544E0
9.565936875E0,1.077848602E1,-6.415658569E-1,2.500699768E0
9.576013875E0,1.070079758E1,-9.930349731E-1,2.373614044E0
9.586089875E0,1.053194870E1,-9.934840393E-1,2.243085480E0
9.596165875E0,1.019499939E1,-7.252418518E-1,2.214794312E0
9.606242875E0,9.727072449E0,-6.192622375E-1,2.345023499E0
9.616318875E0,9.286987610E0,-6.161187744E-1,2.337239685E0
9.626394875E0,9.058562622E0,-5.405259705E-1,2.223176880E0
9.636471875E0,9.058562622E0,-3.674858093E-1,2.089205475E0
9.646547875E0,9.257349243E0,-2.145039368E-1,1.909279633E0
9.656623875E0,9.522597656E0,-1.032852173E-1,1.814227295E0
9.666700875E0,9.777068481E0,8.023315430E-2,1.847607880E0
9.676776875E0,9.913734283E0,1.990859985E-1,2.003284149E0
9.686852875E0,9.828262024E0,9.714797974E-2,2.271226959E0
9.696929875E0,9.619446259E0,5.388793945E-2,2.522404633E0
9.707005875E0,9.516011353E0,1.507365417E-1,2.739004211E0
9.717081875E0,9.548493805E0,2.923420715E-1,2.735411682E0
9.727158875E0,9.676926727E0,4.269122314E-1,2.548300781E0
9.737234875E0,9.754914551E0,5.215155029E-1,2.435884552E0
9.747310875E0,9.652527466E0,4.805007935E-1,2.392325134E0
9.757387875E0,9.324260101E0,2.969824219E-1,2.456242218E0
9.767463875E0,9.064400482E0,1.428030396E-1,2.718796234E0
9.777539875E0,9.057814178E0,1.637594604E-1,2.817740479E0
9.787616875E0,9.228908386E0,1.660047913E-1,2.643652496E0
9.797692875E0,9.396709442E0,3.861968994E-2,2.561024323E0
9.807768875E0,9.507479095E0,-1.067280579E-1,2.522853699E0
9.817845875E0,9.539362793E0,-2.817141724E-1,2.443518677E0
9.827921875E0,9.462123413E0,-4.267625427E-1,2.432591400E0
9.837997875E0,9.276359711E0,-4.668791199E-1,2.696043549E0
9.848074875E0,9.038803711E0,-4.008663940E-1,2.981649628E0
9.858155000E0,8.885073395E0,-2.721340942E-1,3.168760529E0
9.868231000E0,8.919950867E0,-2.185455322E-2,3.280727692E0
9.878308000E0,9.146729279E0,3.379971313E-1,3.204386444E0
9.888384000E0,9.439370728E0,6.902146912E-1,2.895279236E0
9.898460000E0,9.740843811E0,9.443861389E-1,2.407443695E0
9.908536000E0,1.000070343E1,1.129102020E0,1.882036285E0
9.918613000E0,1.012404694E1,1.278191986E0,1.636397095E0
9.928689000E0,1.008153534E1,1.387614441E0,1.579964447E0
9.938765000E0,9.864935760E0,1.364113312E0,1.700613556E0
9.948842000E0,9.419462128E0,1.012344818E0,2.035317535E0
9.958918000E0,8.762628021E0,1.432521057E-1,2.545905762E0
9.968994000E0,8.222700806E0,-5.791456604E-1,3.121159515E0
9.979071000E0,8.007149048E0,-8.803193665E-1,3.378923492E0
9.989147000E0,8.268056488E0,-6.045927429E-1,3.365750885E0
9.999223000E0,8.885672150E0,-3.263214111E-2,3.178789673E0
1.000930000E1,9.541009369E0,3.734733582E-1,2.901865540E0
1.001937600E1,1.009081604E1,7.149133301E-1,2.621348877E0
1.002945200E1,1.062700104E1,9.346563721E-1,2.164648590E0
1.003952900E1,1.104523132E1,8.634045410E-1,1.684147797E0
1.004960500E1,1.105750580E1,5.977070618E-1,1.409019928E0
1.005968100E1,1.071696396E1,1.856140137E-1,1.460363159E0
1.006975800E1,1.011192215E1,-4.736151123E-1,1.558558960E0
1.007983400E1,9.535919952E0,-9.505233765E-1,1.629810791E0
1.008991000E1,9.069040833E0,-1.196461945E0,1.900747375E0
1.009998700E1,8.765322418E0,-1.372046814E0,2.357148285E0
1.011006300E1,8.694220276E0,-1.623673553E0,3.018772430E0
1.012013900E1,8.905880127E0,-2.028132477E0,3.625909882E0
1.013021600E1,9.309141541E0,-2.510429535E0,3.908372498E0
1.014029200E1,9.867031403E0,-3.002306671E0,3.848646698E0
1.015036800E1,1.041863434E1,-3.375630341E0,3.544928284E0
1.016044500E1,1.072220306E1,-3.494034119E0,3.182232513E0
1.017052100E1,1.073702225E1,-3.346291351E0,2.988684998E0
1.018059700E1,1.041219772E1,-3.258573761E0,3.051853638E0
1.019067400E1,9.922865295E0,-3.175945587E0,3.162473602E0
1.020075000E1,9.602980499E0,-3.036435699E0,3.100203094E0
1.021082600E1,9.502090302E0,-2.965333557E0,2.938090210E0
1.022090300E1,9.601333923E0,-2.937341766E0,2.672093353E0
1.023097900E1,9.876162415E0,-2.838098145E0,2.174677734E0
1.024105500E1,1.018317398E1,-2.491868134E0,1.702260132E0
1.025113200E1,1.033450928E1,-1.900298309E0,1.425635376E0
1.026120800E1,1.033391052E1,-1.576521606E0,1.183738403E0
1.027128400E1,1.033031799E1,-1.762884064E0,1.076860657E0
1.028136100E1,1.018721558E1,-2.153272247E0,1.095721436E0
1.029143700E1,1.004096970E1,-2.699336700E0,1.000369720E0
1.030151300E1,1.000279907E1,-3.459456024E0,1.000669098E0
1.031159000E1,1.006566833E1,-4.165388031E0,8.351133728E-1
1.032166600E1,1.020323227E1,-4.934937744E0,5.210664368E-1
1.033174200E1,1.032268387E1,-5.788313141E0,4.029620361E-1
1.034181800E1,1.046413971E1,-6.477030945E0,5.378315735E-1
1.035189500E1,1.064631088E1,-6.384523315E0,6.679110718E-1
1.036197100E1,1.059391983E1,-5.399272156E0,5.776487732E-1
1.037204700E1,1.061846878E1,-4.752616882E0,4.255650330E-1
1.038212400E1,1.053120026E1,-4.170926514E0,-8.637039185E-2
1.039220000E1,1.048823959E1,-3.564836884E0,-1.274749146E0
1.040227600E1,1.071022797E1,-3.312910767E0,-2.261347504E0
1.041235300E1,1.060035645E1,-3.184028778E0,-2.344275055E0
1.042242900E1,1.009066635E1,-3.256328430E0,-2.227667542E0
1.043250500E1,9.495503998E0,-3.110381927E0,-2.329755249E0
1.044258200E1,9.138047333E0,-2.960543518E0,-2.415975952E0
1.045265800E1,8.937913513E0,-2.656226349E0,-2.054926758E0
1.046273400E1,9.095086670E0,-1.674717407E0,-1.156195679E0
1.047281100E1,9.485474854E0,-4.050576782E-1,-6.141728210E-1
1.048288700E1,9.770631866E0,4.959187317E-1,-8.149053955E-1
1.049296300E1,1.001597168E1,1.541045380E0,-1.524429932E0
1.050304000E1,1.047821045E1,2.743345184E0,-2.146835632E0
1.051311600E1,1.093416229E1,3.845652924E0,-2.474504242E0
1.052319200E1,1.105047043E1,4.451293488E0,-2.246079254E0
1.053326900E1,1.057266403E1,4.649930420E0,-1.669029236E0
1.054334500E1,9.569599915E0,4.432133331E0,-6.035449219E-1
1.055342100E1,8.519234161E0,3.692970428E0,1.100661163E0
1.056349800E1,7.629933472E0,2.461631012E0,2.325863342E0
1.057357400E1,7.231761475E0,1.036145325E0,2.676284637E0
1.058365000E1,7.823031921E0,-6.346801758E-2,2.476450195E0
1.059372700E1,9.063502350E0,-8.391549683E-1,1.670376434E0
1.060380300E1,1.064436493E1,-1.463207245E0,7.521858215E-1
1.061387900E1,1.187869812E1,-1.922901306E0,-1.029858398E-1
1.062395600E1,1.240141113E1,-2.319277039E0,-9.954299927E-2
1.063403200E1,1.193528046E1,-2.342628479E0,7.270381165E-1
1.064410800E1,1.117261642E1,-1.182690582E0,1.960622864E0
1.065418500E1,1.069166656E1,3.695814514E-1,3.139720917E0
1.066426100E1,1.006432114E1,1.578916626E0,3.424728241E0
1.067433700E1,9.359886017E0,2.237696686E0,3.184926910E0
1.068441400E1,8.694669342E0,2.198927307E0,2.916834412E0
1.069449000E1,8.157286835E0,1.494641876E0,2.649190979E0
1.070456600E1,7.881410522E0,3.441343689E-1,2.448308716E0
1.071464300E1,7.857160950E0,-6.438111877E-1,2.225571899E0
1.072471900E1,8.017028503E0,-1.402733002E0,2.022593994E0
1.073479500E1,8.300239563E0,-1.801653442E0,1.933529205E0
1.074487200E1,8.742869110E0,-1.844314728E0,1.948198700E0
1.075494800E1,9.328152008E0,-1.893861694E0,2.009870453E0
1.076502400E1,9.828262024E0,-2.209555206E0,2.106120300E0
1.077510100E1,1.020113663E1,-2.511627045E0,2.276166687E0
1.078517700E1,1.039393570E1,-2.466720428E0,2.429447937E0
1.079525300E1,1.028930328E1,-2.112706604E0,2.443518677E0
1.080533000E1,9.952803040E0,-1.712139587E0,2.342329102E0
1.081540600E1,9.594448242E0,-1.376986542E0,2.206860809E0
1.082548200E1,9.338630219E0,-1.053209839E0,2.145638123E0
1.083555900E1,9.181307373E0,-7.508386230E-1,2.146685944E0
1.084563500E1,9.118288422E0,-5.635780334E-1,2.151026917E0
1.085570700E1,9.163644104E0,-5.430706787E-1,2.126627655E0
1.086578400E1,9.264384613E0,-6.432124329E-1,2.182311859E0
1.087586000E1,9.347162476E0,-8.340655518E-1,2.314187622E0
1.088593600E1,9.354497223E0,-9.845027161E-1,2.450703735E0
1.089601300E1,9.303603058E0,-1.078058167E0,2.550695801E0
1.090608900E1,9.266629944E0,-1.187929688E0,2.584974518E0
1.091616500E1,9.282496948E0,-1.279688873E0,2.537972260E0
1.092624200E1,9.314680023E0,-1.333576813E0,2.426154785E0
1.093631800E1,9.300908661E0,-1.426982574E0,2.377955017E0
1.094639400E1,9.272617493E0,-1.574875031E0,2.364483032E0
1.095647100E1,9.277706909E0,-1.674717407E0,2.418520660E0
1.096654700E1,9.333840179E0,-1.673370209E0,2.438578949E0
1.097662300E1,9.401649170E0,-1.720073090E0,2.536175995E0
1.098670000E1,9.364077301E0,-1.717977448E0,2.646945648E0
1.099677600E1,9.353748779E0,-1.590742035E0,2.719245300E0
1.100685200E1,9.367669830E0,-1.482816467E0,2.647544403E0
1.101692900E1,9.329948273E0,-1.445843353E0,2.426154785E0
1.102700500E1,9.230105896E0,-1.554367676E0,2.222129059E0
1.103708100E1,9.123228149E0,-1.845063171E0,2.213746490E0
1.104715700E1,9.068442078E0,-2.178120575E0,2.337239685E0
1.105723400E1,9.092991028E0,-2.405647430E0,2.523452454E0
1.106731000E1,9.163943481E0,-2.460882568E0,2.733615417E0
1.107738700E1,9.208101654E0,-2.350112915E0,2.914738770E0
1.108746300E1,9.237590332E0,-2.101180573E0,3.063379669E0
1.109753900E1,9.249415741E0,-1.856289825E0,3.136876831E0
1.110761600E1,9.246721344E0,-1.694326630E0,3.199746094E0
1.111769200E1,9.267977142E0,-1.651964722E0,3.197051697E0
1.112776800E1,9.311985626E0,-1.742676086E0,3.054398346E0
1.113784400E1,9.369615784E0,-1.880689087E0,2.859952698E0
1.114792100E1,9.437873840E0,-2.058668976E0,2.636766815E0
1.115799700E1,9.549841003E0,-2.147434387E0,2.438578949E0
1.116807300E1,9.602082367E0,-2.161205750E0,2.184108124E0
1.117815000E1,9.579928436E0,-2.058519287E0,2.021546173E0
1.118822600E1,9.536219330E0,-1.962269440E0,1.852996674E0
1.119830200E1,9.565857697E0,-1.767374725E0,1.665436707E0
1.120837900E1,9.774523773E0,-1.478475494E0,1.560953979E0
1.121845500E1,1.005908203E1,-1.188229065E0,1.444645844E0
1.122853100E1,1.036190231E1,-8.315208435E-1,1.275198212E0
1.123860800E1,1.059287201E1,-3.174897766E-1,1.373843079E0
1.124868400E1,1.060649368E1,1.465452576E-1,1.551972656E0
1.125876000E1,1.020592667E1,4.080514526E-1,1.532213745E0
1.126883700E1,9.358239441E0,4.629872131E-1,1.762584686E0
1.127891300E1,8.351582794E0,3.869453430E-1,2.549198914E0
1.128898900E1,7.489824829E0,2.284249878E-1,3.543880463E0
1.129906600E1,6.868167572E0,3.366499329E-1,4.546495514E0
1.130914200E1,7.170089722E0,-8.577163696E-2,5.222040710E0
1.131921800E1,8.199648743E0,-6.965016174E-1,5.424419861E0
1.132929500E1,9.289083252E0,-1.150357819E0,5.203628998E0
1.133937100E1,1.028002258E1,-1.659748535E0,4.547842712E0
1.134944700E1,1.117126923E1,-2.028282166E0,3.880680084E0
1.135952400E1,1.175101364E1,-1.936373291E0,3.355272675E0
1.136960000E1,1.168559967E1,-1.492695923E0,3.132835236E0
1.137967600E1,1.079120956E1,-9.126521301E-1,3.113675079E0
1.138975300E1,9.666747894E0,-3.763174438E-1,3.402723999E0
1.139982900E1,8.598120117E0,-3.652404785E-2,3.570225677E0
1.140990500E1,7.561825104E0,2.570155334E-1,3.546125793E0
1.141998200E1,6.724167023E0,4.444258118E-1,3.485651550E0
1.143005800E1,6.104455719E0,5.418731689E-1,3.564687195E0
1.144013400E1,5.806724854E0,6.409671021E-1,3.725752258E0
1.145021100E1,6.024072876E0,8.114625549E-1,3.902085571E0
1.146028700E1,6.834038544E0,9.497749329E-1,3.992198181E0
1.147036300E1,7.819738770E0,1.101708984E0,3.987108765E0
1.148044000E1,8.667276306E0,1.247356110E0,3.977528687E0
1.149051600E1,9.374106445E0,1.228345642E0,3.932173004E0
1.150059200E1,9.921667786E0,8.640032959E-1,3.868854675E0
1.151066900E1,1.018047958E1,2.287243652E-1,3.924838257E0
1.152074500E1,1.016072067E1,-4.029620361E-1,3.996389465E0
1.153082100E1,1.003423370E1,-8.777746582E-1,3.951782227E0
1.154089800E1,9.861043854E0,-1.080752563E0,3.796555023E0
1.155097400E1,9.596693573E0,-8.842112732E-1,3.758384399E0
1.156105000E1,9.200766907E0,-5.201683044E-1,3.932173004E0
1.157112700E1,8.767567749E0,-3.348536682E-1,4.166286163E0
1.158120300E1,8.320746918E0,-1.841171265E-1,4.373305664E0
1.159127900E1,7.890990601E0,-1.570234680E-1,4.567601624E0
1.160135600E1,7.560328217E0,-2.640509033E-1,4.720134430E0
1.161143200E1,7.419022064E0,-3.725752258E-1,4.608017578E0
1.162150800E1,7.503296814E0,-3.998185730E-1,4.322261810E0
1.163158500E1,7.847880249E0,-1.028361511E-1,4.175866241E0
1.164166100E1,8.408763885E0,4.599934387E-1,4.113296356E0
1.165173700E1,8.925489349E0,9.379495239E-1,3.983965302E0
1.166181400E1,9.315727844E0,1.409768372E0,3.998185730E0
1.167189000E1,9.558972015E0,1.769620056E0,4.240531769E0
1.168196600E1,9.697434082E0,1.995650024E0,4.566703491E0
1.169204300E1,9.804012451E0,2.130220184E0,4.831652527E0
1.170211900E1,1.000309845E1,2.261347504E0,4.894521790E0
1.171219500E1,1.051503387E1,2.214195557E0,4.303401031E0
1.172227200E1,1.162302979E1,1.847308502E0,3.018772430E0
1.173234800E1,1.311722260E1,1.768572235E0,2.032623138E0
1.174242400E1,1.494641876E1,2.155966644E0,1.321452026E0
1.175250100E1,1.647997971E1,2.223925323E0,2.059118042E0
1.176257700E1,1.713067657E1,1.931134186E0,2.934497681E0
1.177265300E1,1.582494186E1,1.025367737E0,3.749253387E0
1.178273000E1,1.387270157E1,-3.251239014E-1,4.161196747E0
1.179280600E1,1.223765167E1,-1.166075134E0,3.737577667E0
1.180288200E1,1.066352509E1,-1.915566559E0,2.889141998E0
1.181295900E1,9.346264343E0,-2.654879150E0,1.933978271E0
1.182303500E1,8.330177307E0,-3.275638275E0,1.151705017E0
1.183311100E1,7.635172577E0,-3.775448914E0,7.234455872E-1
1.184318800E1,7.215894470E0,-3.908821564E0,7.749385071E-1
1.185326388E1,6.786437531E0,-3.506308594E0,1.106648712E0
1.186333988E1,6.444997559E0,-2.995720367E0,1.772613831E0
1.187341687E1,6.623127136E0,-2.248923340E0,2.593506775E0
1.188349288E1,7.666158142E0,-1.230590973E0,2.996169434E0
1.189356888E1,9.158554688E0,-3.640429688E-1,2.786156158E0
1.190364587E1,1.030711624E1,1.561253357E-1,2.558180237E0
1.191372187E1,1.080393311E1,3.167413330E-1,2.599194946E0
1.192379788E1,1.050844757E1,-2.005828857E-2,2.706970825E0
1.193387487E1,9.988878021E0,-7.692503357E-1,2.726430359E0
1.194395087E1,9.684411163E0,-1.168170776E0,2.547552338E0
1.195402687E1,9.284442902E0,-1.483115845E0,2.175575867E0
1.196410388E1,8.547824707E0,-1.629361725E0,1.998494110E0
1.197417987E1,7.722590790E0,-1.519639893E0,2.043101349E0
1.198425587E1,6.876699829E0,-1.449884949E0,2.165247345E0
1.199433288E1,6.119723969E0,-1.327140198E0,2.408790894E0
1.200440887E1,5.676795044E0,-1.222956848E0,2.655477905E0
1.201448487E1,5.638325043E0,-1.216520233E0,2.824775848E0
1.202456188E1,6.061495056E0,-1.359922028E0,2.865042114E0
1.203463788E1,6.784641266E0,-1.625918884E0,2.790197754E0
1.204471387E1,7.565267944E0,-1.874851227E0,2.685265961E0
1.205479088E1,8.327183533E0,-2.002685394E0,2.799029388E0
1.206486688E1,8.943751373E0,-2.068698120E0,2.990481262E0
1.207494287E1,9.397757263E0,-2.122436371E0,3.151995392E0
1.208501987E1,9.581575012E0,-2.215093689E0,3.327131195E0
1.209509588E1,9.369615784E0,-2.305355988E0,3.539240112E0
1.210517188E1,9.034612427E0,-2.374661865E0,3.728296967E0
1.211524887E1,8.637787628E0,-2.470163269E0,3.791016541E0
1.212532487E1,8.222850494E0,-2.318528595E0,3.828139343E0
1.213540088E1,7.788753204E0,-1.987267456E0,3.939058685E0
1.214547787E1,7.392227783E0,-1.616787872E0,3.985162811E0
1.215555387E1,7.219786377E0,-1.368005219E0,4.031865692E0
1.216562988E1,7.282206573E0,-1.239871674E0,4.200714569E0
1.217570687E1,7.586673431E0,-1.260379028E0,4.342020721E0
1.218578287E1,8.028255157E0,-1.420695648E0,4.380939789E0
1.219585887E1,8.550369415E0,-1.644929352E0,4.399800568E0
1.220593588E1,9.017697601E0,-1.639690247E0,4.448449402E0
1.221601187E1,9.321266327E0,-1.457219696E0,4.579277344E0
1.222608787E1,9.494755554E0,-1.233884125E0,4.774920502E0
1.223616488E1,9.466763763E0,-9.586065674E-1,4.961432648E0
1.224624087E1,9.377549286E0,-6.719526672E-1,5.151836700E0
1.225631687E1,9.263486481E0,-3.894900513E-1,5.227429504E0
1.226639388E1,9.087003479E0,-2.246827698E-1,5.309009857E0
1.227646988E1,8.906927948E0,-1.869612122E-1,5.398224335E0
1.228654587E1,8.753497009E0,-1.950444031E-1,5.411396942E0
1.229662288E1,8.913813629E0,-5.685177612E-1,5.261708221E0
1.230669888E1,1.001821701E1,-1.288819885E0,5.230722656E0
1.231677488E1,1.187809937E1,-1.124761047E0,4.725373535E0
1.232685187E1,1.454225922E1,-1.101559296E0,3.737128601E0
1.233692788E1,1.696182770E1,-2.043999481E0,2.007176056E0
1.234700388E1,1.834719681E1,-3.393143921E0,2.167492676E-1
1.235708087E1,1.871153915E1,-4.465513916E0,-2.800675964E-1
1.236715687E1,1.709879288E1,-5.010081482E0,-9.131011963E-3
1.237723288E1,1.337917786E1,-4.322860565E0,4.201762390E-1
1.238730987E1,1.037238052E1,-3.175795898E0,9.047186279E-1
1.239738587E1,7.845036163E0,-2.169288940E0,8.192463684E-1
1.240746188E1,5.772745514E0,-1.201551361E0,9.056167603E-1
1.241753887E1,4.125570831E0,-4.022135925E-1,1.077010345E0
1.242761487E1,2.856659546E0,1.110690308E-1,1.044976959E0
1.243769087E1,1.886227570E0,1.830693054E-1,9.467811584E-1
1.244776788E1,1.320404205E0,-2.285746765E-1,1.137933655E0
1.245784387E1,1.693129120E0,-1.225202179E0,2.053579559E0
1.246791987E1,3.766317902E0,-2.397863617E0,3.299289093E0
1.247799688E1,6.642436981E0,-2.930306396E0,3.479963379E0
1.248807287E1,9.665700073E0,-3.075504456E0,3.155138855E0
1.249814887E1,1.249182312E1,-3.198548584E0,2.616259460E0
1.250822588E1,1.431323547E1,-3.020568695E0,2.851719818E0
1.251830188E1,1.438807983E1,-1.932032318E0,3.592678986E0
1.252837787E1,1.291499313E1,-5.230123901E-1,3.944447479E0
1.253845488E1,1.157348282E1,5.855822754E-1,4.005221100E0
1.254853088E1,1.053060150E1,1.428180084E0,3.795058136E0
1.255860688E1,9.345216522E0,1.836381226E0,3.460054779E0
1.256868387E1,8.017776947E0,1.968855743E0,3.128943329E0
1.257875988E1,6.778504028E0,2.034569092E0,2.897674255E0
