"t","x","y","z"
7.686702750E0,-3.982690573E-1,-3.798722625E-1,1.885303855E-1
7.696779750E0,-3.174126744E-1,7.956506610E-1,1.200853754E-2
7.706855750E0,-1.494505554E-1,1.540380120E0,-1.476378441E-1
7.716931750E0,-1.178762764E-1,1.949024320E0,-3.024297655E-1
7.727008750E0,-1.965809315E-1,2.176114798E0,-4.952945709E-1
7.737084750E0,-3.058549464E-1,2.198218107E0,-7.196294069E-1
7.747160750E0,-3.948532343E-1,1.941616893E0,-9.054232240E-1
7.757237750E0,-4.616985917E-1,1.336354136E0,-9.891844988E-1
7.767313750E0,-4.943540096E-1,3.969741166E-1,-9.617571235E-1
7.777389750E0,-4.683744907E-1,-7.224717736E-1,-8.350582719E-1
7.787465750E0,-4.056543708E-1,-1.613464236E0,-6.371875405E-1
7.797542750E0,-3.413937986E-1,-1.945812225E0,-4.499896765E-1
7.807618750E0,-2.118011713E-1,-1.741408467E0,-3.157687485E-1
7.817694750E0,5.460198596E-2,-1.219522119E0,-2.676423490E-1
7.827771750E0,3.909398019E-1,-6.625522971E-1,-2.721044719E-1
7.837847750E0,6.241618395E-1,-2.191354632E-1,-2.636100650E-1
7.847924000E0,7.245545387E-1,1.103444174E-1,-2.019674629E-1
7.858001000E0,7.688928843E-1,3.285135329E-1,-1.396926641E-1
7.868077000E0,8.247425556E-1,4.337882996E-1,-1.132754460E-1
7.878153000E0,8.874686956E-1,4.731618464E-1,-9.914974868E-2
7.888230000E0,8.982675672E-1,4.568787515E-1,-5.355296284E-2
7.898306000E0,8.526238799E-1,3.715334237E-1,5.582940765E-3
7.908382000E0,7.737256289E-1,2.497089505E-1,7.028657198E-2
7.918459000E0,6.816265583E-1,5.920749530E-2,1.378746331E-1
7.928535000E0,5.960392356E-1,-1.763909161E-1,2.134415656E-1
7.938611000E0,5.075823665E-1,-4.096500278E-1,2.770043910E-1
7.948688000E0,4.304196239E-1,-6.338972449E-1,3.102337122E-1
7.958764000E0,4.046120644E-1,-7.766904235E-1,3.020336330E-1
7.968840000E0,4.069702923E-1,-7.842716575E-1,3.070840538E-1
7.978917000E0,3.996510506E-1,-6.994324923E-1,3.430351019E-1
7.988993000E0,3.877024949E-1,-5.843034983E-1,3.908028901E-1
7.999069000E0,4.120558798E-1,-4.383911788E-1,4.312133491E-1
8.009146000E0,4.758532345E-1,-2.893819809E-1,4.669122100E-1
8.019222000E0,5.443149209E-1,-1.694791913E-1,5.080762506E-1
8.029298000E0,5.736882091E-1,-6.295675039E-2,5.613866448E-1
8.039374000E0,5.352168083E-1,1.191682927E-2,6.017861366E-1
8.049451000E0,4.330385327E-1,2.617645822E-2,5.997123122E-1
8.059527000E0,3.000874817E-1,6.147520617E-3,5.650991201E-1
8.069603000E0,1.625986099E-1,-3.110530786E-2,5.152788162E-1
8.079680000E0,5.095340312E-2,-5.452817306E-2,4.688887596E-1
8.089756000E0,3.547274042E-3,-7.920102775E-2,4.418459535E-1
8.099832000E0,3.766190633E-2,-9.684234113E-2,4.326063097E-1
8.109909000E0,7.884423435E-2,-2.930245176E-2,4.188936949E-1
8.119985000E0,7.726357132E-2,1.258509308E-1,4.181161225E-1
8.130061000E0,9.552326798E-2,3.109097183E-1,4.490711093E-1
8.140138000E0,1.567816585E-1,4.710567296E-1,5.051663518E-1
8.150214000E0,1.714183837E-1,6.414409876E-1,5.956935883E-1
8.160290000E0,8.556979150E-2,6.546555758E-1,7.239946127E-1
8.170367000E0,1.408383697E-1,3.400368989E-1,8.719784617E-1
8.180443000E0,3.687313795E-1,-2.156617343E-1,9.169700146E-1
8.190519000E0,4.336265028E-1,-9.487490058E-1,8.825963140E-1
8.200596000E0,1.254606545E-1,-1.513501525E0,6.852601767E-1
8.210672000E0,-2.904052436E-1,-1.257483125E0,1.945844889E-1
8.220748000E0,-3.473401666E-1,-2.040078044E-1,-1.369942725E-1
8.230825000E0,1.639678515E-2,7.622174025E-1,-1.571669281E-1
8.240901000E0,3.309544027E-1,1.098306537E0,-1.252609640E-1
8.250977000E0,4.140681922E-1,1.302412033E0,-9.728019685E-2
8.261054000E0,3.219997883E-1,1.373325825E0,2.346283197E-2
8.271130000E0,6.525080651E-2,1.193005085E0,2.494632155E-1
8.281206000E0,-2.587851584E-1,8.708902001E-1,5.121822357E-1
8.291283000E0,-4.821071923E-1,4.987986982E-1,6.591727734E-1
8.301359000E0,-5.958242416E-1,2.643054426E-1,6.785445213E-1
8.311435000E0,-7.178614736E-1,2.178085297E-1,5.821841955E-1
8.321511000E0,-8.528057933E-1,2.868617773E-1,3.969410956E-1
8.331588000E0,-9.205387831E-1,3.730579317E-1,2.283773571E-1
8.341664000E0,-9.590945840E-1,3.123366237E-1,1.016992256E-1
8.351740000E0,-1.005908370E0,1.394604594E-1,-1.323560253E-3
8.361817000E0,-1.021238804E0,-9.051524848E-2,-6.400687993E-2
8.371893000E0,-9.632426500E-1,-3.407953978E-1,-1.429022253E-1
8.381969000E0,-8.318921328E-1,-4.016325176E-1,-2.045357376E-1
8.392046000E0,-7.040263414E-1,-2.491891682E-1,-2.245555073E-1
8.402122000E0,-5.841259956E-1,7.246219367E-2,-2.273879945E-1
8.412198000E0,-4.576708674E-1,3.672240674E-1,-2.223708630E-1
8.422275000E0,-3.453999460E-1,4.947895706E-1,-2.198136598E-1
8.432351000E0,-2.592629492E-1,4.586808383E-1,-2.364088744E-1
8.442427000E0,-2.077652663E-1,3.098786771E-1,-2.782911360E-1
8.452504000E0,-1.916523427E-1,9.497782588E-2,-3.061097264E-1
8.462580000E0,-2.218952179E-1,-1.124716848E-1,-3.136585653E-1
8.472656000E0,-2.764117420E-1,-2.705292404E-1,-3.267671764E-1
8.482733000E0,-3.000347018E-1,-3.427519798E-1,-3.645171225E-1
8.492809000E0,-2.735897899E-1,-3.542725444E-1,-4.114164710E-1
8.502885000E0,-2.472669780E-1,-2.953834236E-1,-4.519639313E-1
8.512962000E0,-2.111169547E-1,-1.515237391E-1,-4.848372042E-1
8.523038000E0,-1.566177756E-1,1.572469994E-2,-5.062779188E-1
8.533114000E0,-9.293626994E-2,9.688106924E-2,-5.175614357E-1
8.543191000E0,-5.016507208E-2,1.114969105E-1,-5.295497179E-1
8.553267000E0,-6.421586964E-3,1.153118908E-1,-5.067139268E-1
8.563343000E0,2.259721607E-2,1.062587723E-1,-4.579815567E-1
8.573420000E0,3.263413906E-2,6.840647012E-2,-4.132676125E-1
8.583496000E0,5.244348198E-2,3.239642084E-2,-3.659064472E-1
8.593572000E0,1.053911224E-1,5.038554221E-2,-3.153212965E-1
8.603649000E0,1.463577747E-1,1.326304227E-1,-2.743761837E-1
8.613725000E0,1.704244912E-1,2.424482703E-1,-2.584390342E-1
8.623801000E0,1.689894944E-1,2.959297001E-1,-2.669295967E-1
8.633877000E0,1.322173625E-1,2.762942016E-1,-2.954256833E-1
8.643954000E0,6.567643583E-2,2.026082128E-1,-3.338307738E-1
8.654030000E0,-1.255738176E-2,1.692438722E-1,-3.918517232E-1
8.664106000E0,-9.521517158E-2,1.594391763E-1,-4.853396714E-1
8.674183000E0,-1.578854769E-1,1.355080009E-1,-5.982316136E-1
8.684259000E0,-1.470332444E-1,-8.251746185E-3,-6.386298537E-1
8.694335000E0,-1.193883047E-1,-3.380394876E-1,-6.477189660E-1
8.704412000E0,2.172475215E-3,-8.950263262E-1,-6.148168445E-1
8.714488000E0,-4.829522595E-2,-1.386505842E0,-4.801610410E-1
8.724564000E0,-2.925006449E-1,-1.438975453E0,-2.572818995E-1
8.734641000E0,-5.601888299E-1,-1.106119275E0,6.755344570E-2
8.744717000E0,-7.584398389E-1,-1.409707963E-1,1.908936650E-1
8.754793000E0,-6.562967300E-1,1.206462026E0,2.421199530E-2
8.764870000E0,-4.369155467E-1,2.021174431E0,-1.009076908E-1
8.774946000E0,-2.936153710E-1,2.413225889E0,-2.639538646E-1
8.785022000E0,-2.177931070E-1,2.582165241E0,-5.188624263E-1
8.795099000E0,-1.807967424E-1,2.528908253E0,-7.931088805E-1
8.805175000E0,-1.461251229E-1,2.195305347E0,-9.885345101E-1
8.815251000E0,-1.172359437E-1,1.491708636E0,-1.077980280E0
8.825328000E0,-8.551820368E-2,3.858900964E-1,-1.038393021E0
8.835404000E0,-2.955692820E-2,-9.268541336E-1,-8.535973430E-1
8.845480000E0,1.693315804E-2,-1.977655888E0,-4.987161756E-1
8.855556875E0,1.509832218E-4,-2.361450672E0,-9.741160274E-2
8.865632875E0,6.702522933E-2,-1.960784912E0,1.179527789E-1
8.875708875E0,3.016467988E-1,-1.195450544E0,1.688095629E-1
8.885785875E0,6.192020178E-1,-4.612218738E-1,1.421273202E-1
8.895861875E0,8.243482113E-1,7.276561856E-2,8.487335593E-2
8.905937875E0,8.298661113E-1,3.073089421E-1,3.895968944E-2
8.916014875E0,7.376099825E-1,3.852586150E-1,3.508771956E-2
8.926090875E0,6.608151197E-1,4.431357980E-1,2.706637233E-2
8.936166875E0,6.386935711E-1,5.008773804E-1,4.534431268E-3
8.946242875E0,6.132629514E-1,4.817701280E-1,-2.724949457E-2
8.956319875E0,5.352004170E-1,3.896172941E-1,-4.588443041E-2
8.966395875E0,4.094426036E-1,1.912924498E-1,-3.715888038E-2
8.976471875E0,2.835155725E-1,-7.588918507E-2,-1.897561364E-3
8.986548875E0,2.028613240E-1,-3.041876554E-1,4.813388735E-2
8.996624875E0,1.736597717E-1,-4.836623371E-1,8.289799094E-2
9.006700875E0,1.712464988E-1,-6.653587222E-1,9.133904427E-2
9.016777875E0,1.744398922E-1,-7.445193529E-1,1.069033593E-1
9.026853875E0,1.831943542E-1,-6.763311028E-1,1.550872028E-1
9.036929875E0,2.348298430E-1,-5.315808058E-1,1.980876625E-1
9.047006875E0,2.950882316E-1,-3.543634117E-1,2.321418971E-1
9.057082875E0,3.322220445E-1,-1.689759791E-1,2.653118372E-1
9.067158875E0,3.488297164E-1,-2.512635291E-2,2.957703471E-1
9.077235875E0,3.661011159E-1,3.176222742E-2,3.150234222E-1
9.087311875E0,3.573254347E-1,1.722325943E-2,3.439331055E-1
9.097387875E0,3.328595161E-1,-3.236240521E-2,3.865812123E-1
9.107464875E0,3.319973946E-1,-8.347059041E-2,4.241653979E-1
9.117540875E0,3.361806870E-1,-1.030882299E-1,4.779673815E-1
9.127616875E0,2.929432988E-1,-8.219485730E-2,5.494919419E-1
9.137693875E0,1.987560838E-1,-8.123027161E-3,6.338449121E-1
9.147769875E0,1.173521057E-1,9.481533617E-2,7.295132875E-1
9.157845875E0,1.248395890E-1,2.080609202E-1,8.243830800E-1
9.167922875E0,2.199713886E-1,3.481367528E-1,9.465200901E-1
9.177998875E0,3.475173712E-1,5.051207542E-1,1.085753560E0
9.188074875E0,4.486975074E-1,6.598336697E-1,1.231660724E0
9.198151875E0,4.819055200E-1,8.295334578E-1,1.355286717E0
9.208227875E0,4.876814783E-1,9.716379046E-1,1.430216432E0
9.218303875E0,5.186045170E-1,8.541770577E-1,1.466588020E0
9.228380875E0,8.222627640E-1,3.345524967E-1,1.423016906E0
9.238456875E0,1.217476845E0,-3.070823848E-1,1.140615582E0
9.248532875E0,9.685955644E-1,-1.617049098E0,5.629469156E-1
9.258608875E0,-1.142425016E-1,-2.724536180E0,-2.488495260E-1
9.268685875E0,-7.501044273E-1,-1.757798195E0,-1.063291430E0
9.278761875E0,-2.148745656E-1,-1.487714648E-1,-1.273240924E0
9.288837875E0,7.880560160E-1,6.035512090E-1,-1.097301841E0
9.298914875E0,1.379553914E0,7.218541503E-1,-8.293135166E-1
9.308990875E0,1.481349468E0,5.727735758E-1,-5.418087840E-1
9.319066875E0,1.400386333E0,3.422157466E-1,-2.476767600E-1
9.329143875E0,1.376621127E0,1.713663340E-1,7.277500629E-2
9.339219875E0,1.414150476E0,-1.621158095E-3,3.914347589E-1
9.349295875E0,1.403524399E0,-3.691191077E-1,6.220566630E-1
9.359372875E0,1.257809877E0,-9.772133231E-1,7.075915337E-1
9.369448875E0,9.811419249E-1,-1.737719655E0,6.329327822E-1
9.379524875E0,6.396312118E-1,-2.292419910E0,4.218042791E-1
9.389601875E0,3.565754294E-1,-2.395837545E0,1.268343627E-1
9.399677875E0,2.318865210E-1,-1.959246993E0,-1.585952640E-1
9.409753875E0,2.872138619E-1,-1.147645831E0,-3.906885982E-1
9.419830875E0,4.308000505E-1,-3.999529183E-1,-5.213125944E-1
9.429906875E0,4.599773586E-1,-3.261579946E-2,-5.402625799E-1
9.439982875E0,3.965797424E-1,1.332871616E-1,-5.067397952E-1
9.450059875E0,3.197621703E-1,1.637740135E-1,-4.265643656E-1
9.460135875E0,2.523714006E-1,1.090090424E-1,-3.553365171E-1
9.470211875E0,1.774985790E-1,-1.040391624E-2,-3.121734262E-1
9.480288875E0,6.676060706E-2,-1.717483401E-1,-3.014445901E-1
9.490364875E0,-7.161774486E-2,-3.327136338E-1,-3.230846822E-1
9.500440875E0,-2.074336261E-1,-4.724515676E-1,-3.341730237E-1
9.510517875E0,-3.147765398E-1,-5.431384444E-1,-3.435469270E-1
9.520593875E0,-3.927371204E-1,-5.248233676E-1,-3.495336771E-1
9.530669875E0,-4.337833524E-1,-4.194050729E-1,-3.337513506E-1
9.540746875E0,-4.535485208E-1,-2.695604563E-1,-2.971536517E-1
9.550822875E0,-4.512606561E-1,-1.445015818E-1,-2.609482706E-1
9.560898875E0,-4.335900545E-1,-6.262747943E-2,-2.241287231E-1
9.570975875E0,-4.118674099E-1,-1.645015925E-2,-1.854726672E-1
9.581051875E0,-3.843074143E-1,4.634611681E-2,-1.612994224E-1
9.591127875E0,-3.364323080E-1,1.099362746E-1,-1.449145973E-1
9.601204875E0,-2.875068188E-1,1.231700554E-1,-1.358838081E-1
9.611280875E0,-2.682130337E-1,9.936828911E-2,-1.265219003E-1
9.621356875E0,-2.687334120E-1,4.262164980E-2,-1.176663563E-1
9.631433875E0,-2.766607106E-1,-1.641804352E-2,-1.121456325E-1
9.641509875E0,-2.758124769E-1,-5.594814196E-2,-1.006184071E-1
9.651585875E0,-2.747606337E-1,-6.004235893E-2,-8.179668337E-2
9.661661875E0,-2.754687667E-1,-2.460207418E-2,-8.348672092E-2
9.671738875E0,-2.707894146E-1,2.365107089E-2,-1.050252095E-1
9.681814875E0,-2.596472800E-1,7.335045189E-2,-1.377368122E-1
9.691890875E0,-2.545883954E-1,1.089342237E-1,-1.542232037E-1
9.701967875E0,-2.662397325E-1,1.139108762E-1,-1.484177858E-1
9.712043875E0,-2.786054909E-1,1.052663922E-1,-1.307603121E-1
9.722119875E0,-2.769061327E-1,1.059385687E-1,-8.704692870E-2
9.732196875E0,-2.547990382E-1,1.019135043E-1,-2.126155794E-2
9.742272875E0,-2.126635611E-1,8.364155889E-2,5.548488349E-2
9.752348875E0,-1.588736475E-1,4.983516037E-2,1.103439182E-1
9.762425875E0,-1.238935590E-1,-2.843753807E-2,1.397790313E-1
9.772501875E0,-1.005135998E-1,-1.170885861E-1,1.536138356E-1
9.782577875E0,-8.278760314E-2,-1.771990508E-1,1.622946709E-1
9.792654875E0,-7.081607729E-2,-2.293299437E-1,1.718500406E-1
9.802730875E0,-5.386105925E-2,-2.631329000E-1,1.703003496E-1
9.812806875E0,-1.742954925E-2,-2.511609197E-1,1.683104336E-1
9.822883875E0,2.953210101E-2,-2.154516727E-1,1.520174742E-1
9.832959875E0,7.924807072E-2,-2.211328298E-1,1.272212118E-1
9.843035875E0,1.156010181E-1,-2.470198274E-1,8.534087241E-2
9.853117000E0,1.316138953E-1,-2.732496262E-1,3.707112744E-2
9.863193000E0,1.201417893E-1,-2.905907929E-1,-8.208735846E-3
9.873269000E0,9.740913659E-2,-2.943576276E-1,-4.539866373E-2
9.883346000E0,6.488741189E-2,-2.934492230E-1,-7.041239738E-2
9.893422000E0,2.713992074E-2,-2.865194976E-1,-8.971074224E-2
9.903498000E0,-1.417476311E-2,-2.752455473E-1,-1.026382595E-1
9.913575000E0,-6.819700450E-2,-2.741863430E-1,-1.212189868E-1
9.923651000E0,-1.270904094E-1,-2.755205929E-1,-1.434936672E-1
9.933727000E0,-1.766968668E-1,-2.553886175E-1,-1.559882760E-1
9.943804000E0,-1.853556037E-1,-2.192300707E-1,-1.598346829E-1
9.953880000E0,-1.646965444E-1,-1.914684623E-1,-1.958671361E-1
9.963956000E0,-1.409446001E-1,-2.144193202E-1,-2.389618754E-1
9.974033000E0,-1.456711739E-1,-2.337653488E-1,-2.690126896E-1
9.984109000E0,-2.022122145E-1,-2.692333162E-1,-2.891597748E-1
9.994185000E0,-2.887494564E-1,-3.278498948E-1,-3.232903481E-1
1.000426200E1,-3.556115925E-1,-3.786659539E-1,-3.565529585E-1
1.001433800E1,-3.936775327E-1,-4.182078838E-1,-3.786220253E-1
1.002441400E1,-4.006973505E-1,-4.098402262E-1,-3.782827258E-1
1.003449100E1,-3.842424154E-1,-3.241600394E-1,-3.535120189E-1
1.004456700E1,-3.457514942E-1,-1.760691106E-1,-3.097410798E-1
1.005464300E1,-3.157699406E-1,-4.903804511E-2,-2.736778855E-1
1.006472000E1,-3.082805872E-1,3.179502115E-2,-2.635818422E-1
1.007479600E1,-2.906985879E-1,4.801892489E-2,-2.430181652E-1
1.008487200E1,-2.666281462E-1,1.690175571E-2,-2.086838931E-1
1.009494900E1,-2.176166028E-1,-4.327630997E-2,-1.550988704E-1
1.010502500E1,-1.175054535E-1,-1.106055528E-1,-9.807261825E-2
1.011510100E1,4.767145962E-2,-1.702002287E-1,-3.993643075E-2
1.012517700E1,2.606559098E-1,-1.761215031E-1,4.523865134E-2
1.013525400E1,4.668351412E-1,-8.734300733E-2,1.500750780E-1
1.014533000E1,6.663224101E-1,6.075351685E-2,2.591645420E-1
1.015540600E1,9.082214832E-1,2.066322118E-1,3.671275377E-1
1.016548300E1,1.181914687E0,3.002265990E-1,4.656176269E-1
1.017555900E1,1.443668962E0,3.157011867E-1,5.412694216E-1
1.018563500E1,1.689139247E0,2.924587131E-1,6.049320698E-1
1.019571200E1,1.924549818E0,2.409850508E-1,6.743546724E-1
1.020578800E1,2.138110161E0,1.621211320E-1,7.661056519E-1
1.021586400E1,2.324105501E0,8.319509774E-2,8.726103902E-1
1.022594100E1,2.528759718E0,5.214557052E-2,9.770315886E-1
1.023601700E1,2.746897697E0,3.291508183E-2,1.062669635E0
1.024609300E1,2.949260473E0,1.541758142E-2,1.136742711E0
1.025617000E1,3.104804277E0,6.401866209E-3,1.203109503E0
1.026624600E1,3.238812447E0,-4.453615099E-2,1.255813122E0
1.027632200E1,3.359748602E0,-9.591884166E-2,1.327047944E0
1.028639900E1,3.497307777E0,-1.590773016E-1,1.404020548E0
1.029647500E1,3.679689646E0,-2.604378164E-1,1.492569923E0
1.030655100E1,3.893855810E0,-3.241606057E-1,1.604050159E0
1.031662800E1,4.129199982E0,-3.357014954E-1,1.715766311E0
1.032670400E1,4.356353760E0,-3.491533995E-1,1.802692413E0
1.033678000E1,4.551526070E0,-3.974768221E-1,1.834944248E0
1.034685700E1,4.738890171E0,-4.149974883E-1,1.791948318E0
1.035693300E1,4.952059269E0,-3.405559659E-1,1.696400523E0
1.036700900E1,5.170919895E0,-2.419774681E-1,1.616353631E0
1.037708600E1,5.326553345E0,-1.060522124E-1,1.606585264E0
1.038716200E1,5.411079407E0,1.401852667E-1,1.644022942E0
1.039723800E1,5.472725868E0,3.539025486E-1,1.689192295E0
1.040731500E1,5.558045864E0,3.891998231E-1,1.713644624E0
1.041739100E1,5.650237560E0,2.901789248E-1,1.722607851E0
1.042746700E1,5.652465343E0,2.026903629E-1,1.807351828E0
1.043754400E1,5.520041466E0,1.375789046E-1,1.909746408E0
1.044762000E1,5.323530197E0,-2.159820870E-3,1.938927174E0
1.045769600E1,5.134301662E0,-3.258549571E-1,1.943808079E0
1.046777300E1,4.923640728E0,-7.178512216E-1,1.929499269E0
1.047784900E1,4.639081478E0,-9.558882117E-1,1.805209398E0
1.048792500E1,4.313589573E0,-9.421321750E-1,1.605426073E0
1.049800200E1,4.030059814E0,-8.208091259E-1,1.409817100E0
1.050807800E1,3.736143827E0,-7.086389065E-1,1.264477253E0
1.051815400E1,3.329321384E0,-6.766734719E-1,1.125426173E0
1.052823100E1,2.856365681E0,-6.541774869E-1,1.015807629E0
1.053830700E1,2.444440603E0,-6.472280622E-1,9.408752918E-1
1.054838300E1,2.158265591E0,-7.271186113E-1,8.168467879E-1
1.055846000E1,1.993557334E0,-7.675385475E-1,6.404772401E-1
1.056853600E1,1.887380362E0,-6.589571834E-1,4.149178863E-1
1.057861200E1,1.848929405E0,-5.890221000E-1,2.472485006E-1
1.058868900E1,1.798611641E0,-5.849648118E-1,1.836104095E-1
1.059876500E1,1.712856293E0,-6.064865589E-1,2.126222700E-1
1.060884100E1,1.584049582E0,-5.063014030E-1,3.235842288E-1
1.061891800E1,1.382149577E0,-3.122809231E-1,4.467390776E-1
1.062899400E1,1.159339190E0,-7.863232866E-3,4.658400416E-1
1.063907000E1,1.008028746E0,3.007300198E-1,3.822940290E-1
1.064914600E1,9.496514797E-1,4.690047801E-1,2.540921271E-1
1.065922300E1,9.087306261E-1,5.693120956E-1,1.174402982E-1
1.066929900E1,7.911792397E-1,6.222178936E-1,2.051001787E-2
1.067937500E1,6.018581390E-1,5.976030827E-1,-4.045671225E-2
1.068945200E1,4.231261909E-1,4.668693244E-1,-8.616081625E-2
1.069952800E1,2.840190232E-1,2.624105513E-1,-1.155125797E-1
1.070960400E1,1.620747447E-1,5.762038752E-2,-1.146382615E-1
1.071968100E1,2.915866487E-2,-1.021467373E-1,-1.084775701E-1
1.072975700E1,-1.007367447E-1,-1.934303194E-1,-1.040205061E-1
1.073983300E1,-1.942497343E-1,-2.610433996E-1,-1.019065380E-1
1.074991000E1,-2.207231671E-1,-2.866859138E-1,-8.731108904E-2
1.075998600E1,-1.909611225E-1,-2.599984109E-1,-8.828023821E-2
1.077006200E1,-1.402113885E-1,-1.838708818E-1,-8.768821508E-2
1.078013900E1,-7.535776496E-2,-5.308384448E-2,-7.882767916E-2
1.079021500E1,-3.932848573E-3,9.583159536E-2,-6.781657040E-2
1.080029100E1,2.064867690E-2,1.820223033E-1,-6.369564682E-2
1.081036800E1,-3.984763287E-3,2.036216110E-1,-7.121162117E-2
1.082044400E1,-6.431311369E-2,1.687391251E-1,-8.278541267E-2
1.083052000E1,-1.258459836E-1,9.815097600E-2,-9.258824587E-2
1.084059700E1,-1.879438907E-1,1.857405715E-2,-9.855527431E-2
1.085066900E1,-2.456756383E-1,-3.021319024E-2,-1.091786250E-1
1.086074500E1,-2.897922397E-1,-4.428044334E-2,-1.192434505E-1
1.087082200E1,-3.173157275E-1,-3.267465532E-2,-1.413175911E-1
1.088089800E1,-3.407291174E-1,-4.805889446E-3,-1.567485034E-1
1.089097400E1,-3.707557321E-1,1.601337269E-2,-1.643766016E-1
1.090105100E1,-4.083684981E-1,2.073374391E-2,-1.638886333E-1
1.091112700E1,-4.430803955E-1,1.773475856E-2,-1.595862955E-1
1.092120300E1,-4.720552564E-1,2.703758143E-2,-1.560976654E-1
1.093128000E1,-4.921562374E-1,3.514690697E-2,-1.440231502E-1
1.094135600E1,-4.983303845E-1,3.090281785E-2,-1.406808943E-1
1.095143200E1,-5.106956959E-1,-3.442638088E-3,-1.377303898E-1
1.096150900E1,-5.227552652E-1,-3.212941065E-2,-1.497676075E-1
1.097158500E1,-5.352862477E-1,-5.726805329E-2,-1.684297025E-1
1.098166100E1,-5.409208536E-1,-5.387830734E-2,-1.768335700E-1
1.099173800E1,-5.323385596E-1,-3.257461637E-2,-1.864590347E-1
1.100181400E1,-5.198441744E-1,-5.618829746E-3,-1.952901185E-1
1.101189000E1,-4.958906174E-1,2.187751047E-2,-1.895989329E-1
1.102196700E1,-4.890819490E-1,5.493138731E-2,-1.742145866E-1
1.103204300E1,-4.862709641E-1,8.587678522E-2,-1.630785763E-1
1.104211900E1,-4.781636894E-1,9.377858788E-2,-1.595154703E-1
1.105219600E1,-4.618028104E-1,8.525753766E-2,-1.690021753E-1
1.106227200E1,-4.406709075E-1,8.641681075E-2,-1.834029555E-1
1.107234800E1,-4.173112512E-1,1.210080758E-1,-2.090007365E-1
1.108242500E1,-3.858407438E-1,1.544736326E-1,-2.245692462E-1
1.109250100E1,-3.535088897E-1,1.796748638E-1,-2.379502952E-1
1.110257700E1,-3.299570382E-1,1.725679487E-1,-2.407726496E-1
1.111265400E1,-3.186745644E-1,1.493635625E-1,-2.279412746E-1
1.112273000E1,-3.000085056E-1,1.320353597E-1,-2.161339670E-1
1.113280600E1,-2.725001872E-1,1.263439208E-1,-1.959149837E-1
1.114288300E1,-2.341982275E-1,1.360874921E-1,-1.751884967E-1
1.115295900E1,-2.004754245E-1,1.338166147E-1,-1.590140611E-1
1.116303500E1,-1.648716927E-1,1.364113390E-1,-1.617101729E-1
1.117311200E1,-1.279946417E-1,1.299670190E-1,-1.739204973E-1
1.118318800E1,-1.081848964E-1,1.319726259E-1,-2.021875978E-1
1.119326400E1,-1.023389921E-1,1.437954605E-1,-2.370180190E-1
1.120334100E1,-1.282465011E-1,1.385386735E-1,-2.752197683E-1
1.121341700E1,-1.842684895E-1,1.290833801E-1,-3.227888644E-1
1.122349300E1,-2.540103495E-1,1.468389481E-1,-3.892253637E-1
1.123357000E1,-3.562877178E-1,1.537277400E-1,-4.632018507E-1
1.124364600E1,-4.673008025E-1,1.611856520E-1,-5.460748672E-1
1.125372200E1,-5.518748164E-1,1.813977212E-1,-6.214731932E-1
1.126379900E1,-6.295620203E-1,2.113255411E-1,-6.876254678E-1
1.127387500E1,-6.993224621E-1,1.767625064E-1,-7.195466757E-1
1.128395100E1,-7.361943126E-1,5.405825749E-2,-6.906443834E-1
1.129402800E1,-6.913663745E-1,-1.143813506E-1,-5.850026011E-1
1.130410400E1,-5.992532969E-1,-3.065788746E-1,-4.488345385E-1
1.131418000E1,-4.858210087E-1,-4.617527425E-1,-3.845298588E-1
1.132425700E1,-3.596369326E-1,-5.640273094E-1,-3.573993146E-1
1.133433300E1,-2.318552881E-1,-6.062855124E-1,-3.205068111E-1
1.134440900E1,-8.681305498E-2,-5.877714157E-1,-3.203496933E-1
1.135448600E1,2.118984796E-2,-4.739699662E-1,-3.703569174E-1
1.136456200E1,7.945147902E-2,-2.665443122E-1,-4.561688006E-1
1.137463800E1,1.210537851E-1,8.026530966E-3,-5.188822746E-1
1.138471500E1,1.494928449E-1,1.894119531E-1,-5.246917605E-1
1.139479100E1,1.479295641E-1,2.648260295E-1,-5.046610832E-1
1.140486700E1,1.256259829E-1,2.655959427E-1,-4.567599893E-1
1.141494400E1,8.657339215E-2,2.146648616E-1,-3.759863079E-1
1.142502000E1,4.679554701E-2,1.011740193E-1,-2.718588710E-1
1.143509600E1,2.027153037E-2,-7.056071609E-2,-1.544592828E-1
1.144517300E1,-1.973634027E-2,-2.543503046E-1,-5.387238786E-2
1.145524900E1,-6.226835400E-2,-3.957742751E-1,1.609258354E-2
1.146532500E1,-9.304905683E-2,-4.668736458E-1,6.077244505E-2
1.147540200E1,-1.109119430E-1,-4.874804020E-1,8.418243378E-2
1.148547800E1,-1.071803719E-1,-4.689483345E-1,9.278037399E-2
1.149555400E1,-9.300781786E-2,-4.185317755E-1,8.445506543E-2
1.150563100E1,-6.618549675E-2,-3.411638737E-1,6.349408627E-2
1.151570700E1,-2.954066917E-2,-2.350755334E-1,5.206086859E-2
1.152578300E1,-2.733012661E-4,-1.160552129E-1,5.598489568E-2
1.153586000E1,2.348262817E-2,2.141103148E-2,6.479729712E-2
1.154593600E1,6.937889010E-2,1.610663831E-1,7.051391155E-2
1.155601200E1,1.425066292E-1,2.616963387E-1,9.851518273E-2
1.156608900E1,2.198309451E-1,3.079904020E-1,1.336290985E-1
